time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133517800,-161.562337,-52.050343,47.029648,8.287739,8.648640,NaN,NaN,NaN
20200203T133517900,-161.326680,-52.194883,47.029647,8.287742,8.650440,NaN,NaN,NaN
20200203T133518000,-161.129033,-52.328304,47.029646,8.287744,8.556120,NaN,NaN,NaN
20200203T133518100,-160.870569,-52.439490,47.029645,8.287748,8.570520,NaN,NaN,NaN
20200203T133518200,-160.688123,-52.483967,47.029644,8.287750,8.484480,NaN,NaN,NaN
20200203T133518300,-160.444863,-52.584035,47.029643,8.287753,8.472600,NaN,NaN,NaN
20200203T133518400,-160.216807,-52.695221,47.029642,8.287756,8.595360,NaN,NaN,NaN
20200203T133518500,-159.996354,-52.861996,47.029641,8.287759,8.673840,NaN,NaN,NaN
20200203T133518600,-159.783503,-52.984299,47.029640,8.287762,8.690400,NaN,NaN,NaN
20200203T133518700,-159.578253,-53.106603,47.029639,8.287765,8.791560,NaN,NaN,NaN
20200203T133518800,-159.327390,-53.206671,47.029638,8.287768,8.879400,NaN,NaN,NaN
20200203T133518900,-159.122139,-53.262266,47.029637,8.287771,8.751240,NaN,NaN,NaN
20200203T133519000,-158.886481,-53.362334,47.029636,8.287774,8.767800,NaN,NaN,NaN
20200203T133519100,-158.650823,-53.473520,47.029635,8.287777,8.810280,NaN,NaN,NaN
20200203T133519200,-158.430369,-53.618059,47.029634,8.287780,8.938800,NaN,NaN,NaN
20200203T133519300,-158.225119,-53.740362,47.029633,8.287783,8.906040,NaN,NaN,NaN
20200203T133519400,-158.035074,-53.873783,47.029632,8.287785,8.884080,NaN,NaN,NaN
20200203T133519500,-157.822221,-53.962732,47.029631,8.287788,8.805240,NaN,NaN,NaN
20200203T133519600,-157.624571,-54.007209,47.029630,8.287790,8.649360,NaN,NaN,NaN
20200203T133519700,-157.411718,-54.073923,47.029630,8.287793,8.560800,NaN,NaN,NaN
20200203T133519800,-157.153252,-54.129519,47.029629,8.287797,8.576280,NaN,NaN,NaN
20200203T133519900,-156.909992,-54.229587,47.029628,8.287800,8.693640,NaN,NaN,NaN
20200203T133520000,-156.689538,-54.329655,47.029628,8.287803,8.679600,NaN,NaN,NaN
20200203T133520100,-156.453879,-54.407486,47.029627,8.287806,8.705880,NaN,NaN,NaN
20200203T133520200,-156.210617,-54.463082,47.029626,8.287809,8.736840,NaN,NaN,NaN
20200203T133520300,-155.982559,-54.496442,47.029626,8.287812,8.701560,NaN,NaN,NaN
20200203T133520400,-155.754501,-54.529802,47.029626,8.287815,8.675640,NaN,NaN,NaN
20200203T133520500,-155.496034,-54.540926,47.029626,8.287818,8.809920,NaN,NaN,NaN
20200203T133520600,-155.222365,-54.607641,47.029625,8.287822,9.031680,NaN,NaN,NaN
20200203T133520700,-154.979105,-54.696591,47.029624,8.287825,9.130320,NaN,NaN,NaN
20200203T133520800,-154.781454,-54.729950,47.029624,8.287828,9.098280,NaN,NaN,NaN
20200203T133520900,-154.568601,-54.774427,47.029623,8.287831,9.028440,NaN,NaN,NaN
20200203T133521000,-154.310133,-54.763316,47.029624,8.287834,9.002880,NaN,NaN,NaN
20200203T133521100,-154.074473,-54.763322,47.029624,8.287837,8.845560,NaN,NaN,NaN
20200203T133521200,-153.846413,-54.752210,47.029624,8.287840,8.771760,NaN,NaN,NaN
20200203T133521300,-153.565141,-54.752217,47.029624,8.287844,8.883000,NaN,NaN,NaN
20200203T133521400,-153.314278,-54.830049,47.029623,8.287847,8.933760,NaN,NaN,NaN
20200203T133521500,-153.109025,-54.830054,47.029623,8.287850,8.817840,NaN,NaN,NaN
20200203T133521600,-152.858160,-54.841178,47.029623,8.287853,8.761320,NaN,NaN,NaN
20200203T133521700,-152.622498,-54.818948,47.029623,8.287856,8.697600,NaN,NaN,NaN
20200203T133521800,-152.394439,-54.807836,47.029623,8.287859,8.625960,NaN,NaN,NaN
20200203T133521900,-152.158778,-54.796723,47.029623,8.287862,8.657640,NaN,NaN,NaN
20200203T133522000,-151.938321,-54.807847,47.029623,8.287865,8.688600,NaN,NaN,NaN
20200203T133522100,-151.664652,-54.874561,47.029623,8.287869,8.758080,NaN,NaN,NaN
20200203T133522200,-151.482205,-54.885684,47.029623,8.287871,8.683560,NaN,NaN,NaN
20200203T133522300,-151.284554,-54.874571,47.029623,8.287874,8.561160,NaN,NaN,NaN
20200203T133522400,-151.026086,-54.841223,47.029623,8.287877,8.489520,NaN,NaN,NaN
20200203T133522500,-150.820832,-54.796756,47.029623,8.287880,8.404200,NaN,NaN,NaN
